"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","Celltype"
0.000987074308638166,0.384075927237252,0.838,0.65,1,"5","SMAD3","AVC"
0.000987703147434987,0.526989556646483,0.703,0.549,1,"5","FAM120B","AVC"
0.000989305282783044,0.358588488127821,0.919,0.76,1,"5","MEST","AVC"
0.000993005692976884,0.811406738500372,0.419,0.238,1,"5","DAGLB","AVC"
0.000999053174162514,0.612751542402347,0.486,0.303,1,"5","TMEM120B","AVC"
0.000999689277915706,0.744991791016384,0.459,0.278,1,"5","LHFPL6","AVC"
0.00100753413365716,0.686810670268285,0.541,0.356,1,"5","STRADA","AVC"
0.00100843625571149,0.361104689610759,0.973,0.828,1,"5","EXOC7","AVC"
0.00101178829850093,0.801895297473083,0.5,0.321,1,"5","SLC9A8","AVC"
0.00101254349919583,0.541389878357721,0.662,0.435,1,"5","GNPTG","AVC"
0.00101994416503612,0.663514044243013,0.405,0.226,1,"5","MAU2","AVC"
0.00102112834831745,0.563900581320006,0.635,0.445,1,"5","ARHGEF7","AVC"
0.00102138401147905,0.482999052345689,0.649,0.441,1,"5","PDZD8","AVC"
0.00102582380450261,0.568121352450133,0.757,0.609,1,"5","DMXL2","AVC"
0.0010340200249999,0.698433331351543,0.676,0.481,1,"5","TTLL3","AVC"
0.00104977077911532,0.464837038513823,0.824,0.582,1,"5","ULK1","AVC"
0.00106943396044187,0.754243248566937,0.365,0.202,1,"5","ZNF75D","AVC"
0.00107106792262445,0.648620663264935,0.622,0.429,1,"5","NUP107","AVC"
0.00108096712031281,0.588788765087147,0.703,0.527,1,"5","LRRFIP2","AVC"
0.00108958732163183,1.0385420120422,0.365,0.216,1,"5","SLC19A2","AVC"
0.00109120307426344,1.1230067628608,0.338,0.187,1,"5","CYP7B1","AVC"
0.00110008741018419,0.531633249690995,0.784,0.618,1,"5","CCAR2","AVC"
0.00110488098375138,0.617069522224143,0.703,0.508,1,"5","LYSMD3","AVC"
0.00110848622456383,0.606723327259987,0.608,0.436,1,"5","LTN1","AVC"
0.00111578294028245,0.426707435103434,0.77,0.614,1,"5","TNRC6A","AVC"
0.00113118203890362,0.288637687729735,0.973,0.928,1,"5","PSAP","AVC"
0.00113159037736206,0.781186069279034,0.514,0.349,1,"5","MSRA","AVC"
0.0011391563681474,0.64034355855504,0.635,0.438,1,"5","DHRS7","AVC"
0.00114220138063023,0.384434507502193,0.865,0.747,1,"5","TP53BP1","AVC"
0.00114681228451869,0.277318218600594,0.986,0.948,1,"5","JUP","AVC"
0.00115104159547783,0.533423098247585,0.662,0.487,1,"5","OTUD5","AVC"
0.0011543603523023,0.583055066411589,0.649,0.451,1,"5","GTF2IRD1","AVC"
0.00116303234416503,0.764256575325408,0.392,0.229,1,"5","MLXIP","AVC"
0.00117782400158968,0.858970784690599,0.257,0.119,1,"5","ZNF30","AVC"
0.00118533400933627,0.686458374315299,0.486,0.309,1,"5","C9orf72","AVC"
0.0011866286184432,0.783354055054238,0.351,0.197,1,"5","WDR90","AVC"
0.00120257038441272,0.462911961525098,0.77,0.528,1,"5","ALG2","AVC"
0.00121214327396985,0.527185977595431,0.622,0.4,1,"5","UIMC1","AVC"
0.00122067650925038,0.759497281003916,0.392,0.221,1,"5","NPHP1","AVC"
0.00122478059993019,0.674226835501354,0.527,0.337,1,"5","OSBP2","AVC"
0.00124033024491666,0.444570827644624,0.959,0.843,1,"5","TMEM41B","AVC"
0.00124168247530448,0.43219244589155,0.905,0.744,1,"5","YIPF4","AVC"
0.0012474623371025,0.355209180038443,0.932,0.905,1,"5","ADAM10","AVC"
0.00125351240706351,0.439286115696537,0.797,0.64,1,"5","MARK2","AVC"
0.00125514203412622,0.573391320705583,0.595,0.365,1,"5","RRP15","AVC"
0.0012690905706322,0.707448250866425,0.568,0.417,1,"5","ZNF251","AVC"
0.0012702483010385,0.581643945061956,0.649,0.473,1,"5","FBXO21","AVC"
0.00128729973003712,0.897795187699328,0.324,0.177,1,"5","AGT","AVC"
0.0012913544199866,0.65117309378408,0.622,0.435,1,"5","KAT2B","AVC"
0.00129406887244281,0.617357736724545,0.757,0.584,1,"5","TRH","AVC"
0.00129574690522657,0.588431496341432,0.554,0.381,1,"5","ZBTB20","AVC"
0.00129973573717198,0.402307344268261,0.959,0.871,1,"5","TMED4","AVC"
0.00130194630476418,0.591069681547356,0.635,0.457,1,"5","ARFGEF1","AVC"
0.00130985640025926,0.68615822452883,0.338,0.177,1,"5","CCDC125","AVC"
0.00131226856246414,0.635779229022202,0.392,0.214,1,"5","SETD6","AVC"
0.00131335823598769,0.716281276648811,0.459,0.288,1,"5","ZNF862","AVC"
0.00132123232756496,0.640424188476235,0.486,0.308,1,"5","HSD17B11","AVC"
0.00132415339021942,0.490389255740577,0.824,0.679,1,"5","CACFD1","AVC"
0.00133010918471837,1.05152021852664,0.257,0.12,1,"5","DDX58","AVC"
0.00133442439333244,0.879484563173306,0.405,0.237,1,"5","THAP9","AVC"
0.00134037909936128,0.806418012557652,0.351,0.19,1,"5","LRP1B","AVC"
0.00134667242392419,0.408609812348496,0.784,0.595,1,"5","ZNF827","AVC"
0.00135735207106462,0.521914528442033,0.703,0.53,1,"5","PTPN23","AVC"
0.00137954803163125,1.12209869566847,0.257,0.126,1,"5","DPH1","AVC"
0.00138084760501739,0.64555587918398,0.608,0.423,1,"5","ANAPC2","AVC"
0.00138192373562157,0.583266157875992,0.581,0.395,1,"5","ZZEF1","AVC"
0.00138356245912129,0.372802041250104,0.676,0.461,1,"5","CSRNP3","AVC"
0.00138899027919123,0.85254742918547,0.432,0.267,1,"5","AGER","AVC"
0.00139819734152331,0.875579694577643,0.5,0.322,1,"5","TMEM144","AVC"
0.00140434686447705,0.49056350269969,0.608,0.396,1,"5","TSTD2","AVC"
0.00140467476036126,0.480801942711844,0.676,0.488,1,"5","CRAMP1","AVC"
0.00141258180298482,0.652803600295707,0.581,0.393,1,"5","SNW1","AVC"
0.00141342747088207,0.274905397159836,0.959,0.913,1,"5","NISCH","AVC"
0.00141398834336895,0.517874366453477,0.703,0.516,1,"5","DDX56","AVC"
0.00141453293196351,0.744028455187062,0.405,0.237,1,"5","CACNB3","AVC"
0.00142625281392612,1.0163754933278,0.27,0.134,1,"5","TTC32","AVC"
0.00142704839931562,0.457836900968071,0.824,0.69,1,"5","MAGEH1","AVC"
0.00142837561873946,0.452109637376954,0.892,0.691,1,"5","MKLN1","AVC"
0.00143064954288409,0.678221787759528,0.662,0.521,1,"5","AKAP1","AVC"
0.00145506364221462,0.602467783797222,0.514,0.335,1,"5","SV2A","AVC"
0.00146729217101436,0.464727384658287,0.797,0.584,1,"5","KMT2A","AVC"
0.00147100004710004,0.383929436026088,0.878,0.771,1,"5","NUMB","AVC"
0.00147255549243839,0.911699904156478,0.338,0.185,1,"5","PLA2G6","AVC"
0.00147470083186892,0.34694201579042,0.932,0.826,1,"5","SDF4","AVC"
0.00147784046211732,0.445187307433182,0.716,0.518,1,"5","ERICH1","AVC"
0.00147795107266941,0.639426286234572,0.5,0.313,1,"5","ZNF92","AVC"
0.00148370442760388,0.55570425747835,0.297,0.147,1,"5","ADORA2A","AVC"
0.00149341129850259,0.451848314977019,0.77,0.606,1,"5","FZR1","AVC"
0.00150142409911698,0.552536055072273,0.635,0.461,1,"5","TMEM41A","AVC"
0.00150196761555739,0.427162682448011,0.851,0.714,1,"5","ARL1","AVC"
0.00150414782870638,0.564497628926929,0.595,0.442,1,"5","MUS81","AVC"
0.00151187970332623,1.07542725330146,0.324,0.181,1,"5","C3orf62","AVC"
0.00151551339634627,0.65525343959649,0.432,0.258,1,"5","VMAC","AVC"
0.00152083963069556,0.423300096356508,0.905,0.74,1,"5","HYOU1","AVC"
0.00154105354992367,0.357050748300672,0.851,0.754,1,"5","TRRAP","AVC"
0.00154213893064483,0.487810211059426,0.703,0.471,1,"5","SDCCAG8","AVC"
0.0015563961737913,0.502380052413347,0.635,0.46,1,"5","SORBS1","AVC"
0.00155805926220574,0.726686492853717,0.568,0.374,1,"5","FDXR","AVC"
0.00157311252873783,0.452666725414574,0.811,0.661,1,"5","ATP11B","AVC"
0.00159513617113471,0.736353962217371,0.405,0.246,1,"5","KLHL18","AVC"
0.00160062784300309,0.523301206201296,0.716,0.49,1,"5","PPWD1","AVC"
0.00161170140600999,0.738157421623792,0.432,0.265,1,"5","SLC7A2","AVC"
0.00162013324239294,0.904832832834151,0.297,0.154,1,"5","ZNF610","AVC"
0.00163376531669986,0.659237595941041,0.5,0.33,1,"5","SELENOI","AVC"
0.00165528896562553,0.428397549318554,0.851,0.703,1,"5","PKD2","AVC"
0.00165702684104215,0.708019651665682,0.459,0.283,1,"5","ZBTB40","AVC"
0.00166457017492197,0.575988305811901,0.432,0.268,1,"5","ANO8","AVC"
0.00167054278848178,0.544169065861066,0.635,0.433,1,"5","SLC35D2","AVC"
0.00167532413683338,0.655161773953939,0.527,0.34,1,"5","SLC35F6","AVC"
0.00167714090135622,0.663454265067047,0.27,0.132,1,"5","RAD9A","AVC"
0.00168967073348163,0.494209449030175,0.77,0.595,1,"5","CALD1","AVC"
0.00169712529030785,0.415911692532482,0.851,0.706,1,"5","COQ4","AVC"
0.0017058569796252,0.422822464768822,0.838,0.649,1,"5","AP1G1","AVC"
0.00170601653134513,0.484035896852324,0.932,0.896,1,"5","CRLS1","AVC"
0.00170712631255024,0.52186555791958,0.689,0.499,1,"5","SOGA1","AVC"
0.00171687624943154,0.432664082853131,0.824,0.689,1,"5","CMYA5","AVC"
0.00171823005573363,0.5086977455563,0.716,0.572,1,"5","RREB1","AVC"
0.00173724767853646,0.462866110545847,0.851,0.71,1,"5","TRIO","AVC"
0.00175432052763831,0.45308123691382,0.716,0.504,1,"5","USP8","AVC"
0.0017546463316271,0.876543619748446,0.365,0.216,1,"5","SLC30A4","AVC"
0.00177245856662166,0.648689683535173,0.324,0.167,1,"5","MANSC1","AVC"
0.00178315257073058,1.31163445052945,0.757,0.774,1,"5","COL5A1","AVC"
0.00180165779303913,0.643692160053064,0.622,0.451,1,"5","DNAJB14","AVC"
0.00180398231611201,0.441619269652402,0.824,0.718,1,"5","HERC2","AVC"
0.0018164896938352,0.691504965277477,0.459,0.297,1,"5","RNF180","AVC"
0.0018222709149439,0.49544414175094,0.838,0.649,1,"5","TTC14","AVC"
0.00183003665016645,0.42166690730912,0.811,0.618,1,"5","BDP1","AVC"
0.0018335774391116,0.748063377972273,0.608,0.481,1,"5","ST3GAL1","AVC"
0.00184116839399167,0.879078665332291,0.419,0.261,1,"5","MCF2L","AVC"
0.00184270611266225,0.41984532664798,0.892,0.773,1,"5","ACTN1","AVC"
0.00184352575243632,0.377285373930051,0.946,0.691,1,"5","ADGRL2","AVC"
0.00186137458063961,0.582588350830613,0.608,0.417,1,"5","ZNF189","AVC"
0.00187202327880773,0.890792018302932,0.378,0.224,1,"5","HRH2","AVC"
0.00187366067284384,0.501753409500009,0.797,0.684,1,"5","DIXDC1","AVC"
0.00189010985416026,0.460882249485396,0.784,0.663,1,"5","C2orf68","AVC"
0.00190067140551949,0.699514953797141,0.365,0.204,1,"5","KIN","AVC"
0.00192309678195169,0.664242767383612,0.311,0.166,1,"5","ZNF234","AVC"
0.00193711502053479,0.540623615074854,0.554,0.362,1,"5","ALG11","AVC"
0.00197845518527619,0.619892899358041,0.73,0.565,1,"5","GYPC","AVC"
0.00198642101942554,0.728392932442219,0.392,0.235,1,"5","SRSF10","AVC"
0.00203800182528611,0.515808770508673,0.743,0.643,1,"5","AKR1A1","AVC"
0.00204905891051309,0.578009405448914,0.568,0.389,1,"5","RSBN1","AVC"
0.00204998274133196,0.596872329139882,0.554,0.375,1,"5","PICK1","AVC"
0.00205163425314671,0.705848566415471,0.5,0.339,1,"5","TEX261","AVC"
0.00206223807968201,0.631826714962812,0.676,0.504,1,"5","SLC30A5","AVC"
0.00206832583921517,0.380162580160171,0.757,0.555,1,"5","ERC1","AVC"
0.00206913731356484,0.453180015789941,0.892,0.704,1,"5","PGRMC2","AVC"
0.00208360720579182,0.429464008225257,0.905,0.821,1,"5","CYTH2","AVC"
0.00208676876898113,0.330727224502231,0.932,0.797,1,"5","PLOD1","AVC"
0.00208850936011325,0.453069744311428,0.797,0.672,1,"5","CDS2","AVC"
0.00210103016329824,0.39391839140399,0.946,0.779,1,"5","HSP90B1","AVC"
0.00213159877912333,0.408892831234442,0.784,0.593,1,"5","WDR59","AVC"
0.0021467624104639,0.391998090786277,0.878,0.761,1,"5","PARD3","AVC"
0.00215626979174379,0.470569996935862,0.541,0.342,1,"5","DHDDS","AVC"
0.00217816035377072,0.680232015833288,0.486,0.287,1,"5","LMF1","AVC"
0.0022075028829122,0.572010637222754,0.581,0.419,1,"5","HECTD2","AVC"
0.00221856702218833,0.592644629763617,0.676,0.552,1,"5","HSF2","AVC"
0.00222066694837834,0.567567471481823,0.527,0.356,1,"5","PPIL2","AVC"
0.00222174616213622,0.925386547605667,0.324,0.179,1,"5","JRK","AVC"
0.00222387393194691,0.504987002332927,0.595,0.4,1,"5","RBM19","AVC"
0.00223628140503748,0.526386077923854,0.784,0.636,1,"5","GGNBP2","AVC"
0.00223851855172486,0.487730278446818,0.581,0.402,1,"5","NFKBIZ","AVC"
0.00224726317096493,0.595182860909822,0.459,0.286,1,"5","MAP3K13","AVC"
0.00225289671497045,0.465445010461252,0.541,0.34,1,"5","E4F1","AVC"
0.00226162396538149,0.717356341653093,0.554,0.402,1,"5","NAA16","AVC"
0.00226372354049458,0.509791347570482,0.851,0.683,1,"5","SRPRA","AVC"
0.0023051542139785,0.447535353924286,0.824,0.674,1,"5","YME1L1","AVC"
0.00231682575815189,0.563640063305652,0.527,0.349,1,"5","QTRT1","AVC"
0.00233589578034143,0.755068645598051,0.459,0.309,1,"5","TUBGCP3","AVC"
0.00234176248180142,0.9403954675918,0.459,0.317,1,"5","PNPLA6","AVC"
0.00234999233471325,0.454089940310496,0.824,0.694,1,"5","TMUB2","AVC"
0.00235036368320037,0.592181859299989,0.568,0.405,1,"5","CIAO3","AVC"
0.0023631959673806,0.599838226068256,0.459,0.29,1,"5","PISD","AVC"
0.00236434663171532,0.700031351795297,0.473,0.298,1,"5","GANC","AVC"
0.0024197693862377,0.434281886329112,0.676,0.471,1,"5","MAP4K3","AVC"
0.00242078737452064,0.432275083788901,0.676,0.481,1,"5","DCHS1","AVC"
0.0024259572926063,0.573477725051325,0.77,0.619,1,"5","SOS1","AVC"
0.00242906542353269,0.286933688028322,0.919,0.894,1,"5","HNRNPDL","AVC"
0.00244777249709845,0.445196071722922,0.743,0.563,1,"5","MAP3K4","AVC"
0.00245025962318206,0.560201557690725,0.581,0.421,1,"5","SPRYD4","AVC"
0.00247873919101495,0.50542016250194,0.784,0.677,1,"5","ACP2","AVC"
0.0024904290904469,0.467404935303905,0.73,0.564,1,"5","ARMH3","AVC"
0.00250111904020897,0.406813193628419,0.703,0.518,1,"5","TIMP2","AVC"
0.00254276482778221,0.707022528358702,0.459,0.288,1,"5","TAF1C","AVC"
0.00254697201022866,0.329958352580234,0.986,0.882,1,"5","UBXN4","AVC"
0.00255078020858965,0.482582283876399,0.716,0.585,1,"5","WDR20","AVC"
0.00255626509421968,0.355869072294182,0.797,0.606,1,"5","WAPL","AVC"
0.00258596623299727,0.681568990001191,0.581,0.419,1,"5","ARRDC1","AVC"
0.00260098139775776,0.675624322806073,0.5,0.347,1,"5","SLC27A4","AVC"
0.00260109138518458,0.729454321065983,0.297,0.151,1,"5","PAOX","AVC"
0.00262018256698655,0.717143534591657,0.486,0.313,1,"5","WDR19","AVC"
0.00262373223727996,0.525332441108202,0.811,0.69,1,"5","C6orf120","AVC"
0.00262651555107782,0.601094087414116,0.5,0.325,1,"5","ATG14","AVC"
0.00264332659925952,0.482766124424448,0.649,0.521,1,"5","SLC30A6","AVC"
0.00264349992151582,0.38304002905117,0.905,0.775,1,"5","PLEKHA6","AVC"
0.00264743349281846,0.938274798207128,0.351,0.21,1,"5","SLC2A10","AVC"
0.00265784493467105,0.569822258026349,0.581,0.414,1,"5","RLIM","AVC"
0.00266607116624115,0.316394867085824,0.946,0.811,1,"5","ATP2C1","AVC"
0.00267712307090843,0.532082975850936,0.649,0.459,1,"5","NBEA","AVC"
0.00269344501321739,0.59144792568823,0.554,0.37,1,"5","MPPE1","AVC"
0.00269684539209071,0.452459140838297,0.878,0.773,1,"5","UBR2","AVC"
0.00269947158364252,0.56511229648207,0.541,0.368,1,"5","URGCP","AVC"
0.00271010154532681,0.55371792461772,0.527,0.369,1,"5","ARMC9","AVC"
0.00272699425400468,1.22256972910605,0.351,0.215,1,"5","RRAGB","AVC"
0.00272795408415436,0.36938532426496,0.851,0.704,1,"5","MATN2","AVC"
0.00273644131740008,0.608263909671173,0.473,0.305,1,"5","TGFBRAP1","AVC"
0.00276231741872347,0.432158499898569,0.473,0.282,1,"5","FNBP1L","AVC"
0.00276987235197772,0.696147697451145,0.459,0.28,1,"5","SNIP1","AVC"
0.00277229285058405,0.394300880469213,0.865,0.738,1,"5","CACNB2","AVC"
0.00277396420649839,0.483477727809249,0.838,0.683,1,"5","XXYLT1","AVC"
0.00277740058553926,0.302226637754216,0.757,0.583,1,"5","SEMA4C","AVC"
0.00277769315841712,0.330077824615479,0.932,0.79,1,"5","TNPO2","AVC"
0.00279158558690443,0.667405119622436,0.284,0.146,1,"5","ZNF16","AVC"
0.00280565390978053,0.574093979875391,0.351,0.198,1,"5","DEPP1","AVC"
0.00280812555314665,0.35320494065346,0.568,0.354,1,"5","ZNF337","AVC"
0.00284502168096054,0.745884961267269,0.297,0.16,1,"5","NAGPA","AVC"
0.0028582859877783,0.398089486350628,0.878,0.757,1,"5","MTR","AVC"
0.00286053241389623,0.514080905724946,0.649,0.474,1,"5","CELSR1","AVC"
0.00286162597515657,0.646688267372681,0.432,0.265,1,"5","P3H1","AVC"
0.00286173235119874,0.544014071067957,0.473,0.289,1,"5","CCAR1","AVC"
0.00287385070508465,0.380928312089644,0.892,0.662,1,"5","EFNB3","AVC"
0.00288139851008842,0.373583924708064,0.824,0.639,1,"5","GOLM1","AVC"
0.0028930792563188,0.612132578530775,0.649,0.447,1,"5","RFNG","AVC"
0.00290344933415709,0.605300514357553,0.514,0.341,1,"5","LEMD3","AVC"
0.00290855647862705,0.543146640213264,0.514,0.354,1,"5","TYK2","AVC"
0.00291795668535785,0.412248099776863,0.743,0.518,1,"5","OSBPL2","AVC"
0.00294001501906271,0.814874112198698,0.297,0.159,1,"5","ISL1","AVC"
0.0029411653544953,0.465764099010039,0.459,0.284,1,"5","GTF3C4","AVC"
0.00295660729460342,0.466111270845764,0.635,0.447,1,"5","SSR1","AVC"
0.00295961206884063,0.952268409926083,0.257,0.132,1,"5","ZBTB49","AVC"
0.00296340412814056,0.425146984774693,0.689,0.502,1,"5","FAF2","AVC"
0.00296547916975043,0.673223376719644,0.486,0.314,1,"5","ZNF142","AVC"
0.00298294247737188,0.683497091197673,0.541,0.387,1,"5","TRMT1","AVC"
0.00300060167733891,0.504959142407161,0.446,0.262,1,"5","STXBP4","AVC"
0.00300153677035738,0.814391442737515,0.257,0.129,1,"5","RNASET2","AVC"
0.00300252835504346,0.743218386476565,0.446,0.281,1,"5","ACAD10","AVC"
0.00300477294407235,0.275701551437642,0.946,0.906,1,"5","ZMYM3","AVC"
0.00301027379630924,0.816760116726594,0.351,0.207,1,"5","ZNF793","AVC"
0.00304657342208581,0.796489510518691,0.284,0.15,1,"5","RAPGEFL1","AVC"
0.00305085153330666,0.703477637127252,0.5,0.332,1,"5","CCDC127","AVC"
0.00306472743883499,0.470174222065138,0.851,0.735,1,"5","ORMDL1","AVC"
0.0031237970385224,0.724852549842686,0.378,0.231,1,"5","ZNF714","AVC"
0.0031335339895231,0.408170807567815,0.73,0.554,1,"5","SRSF1","AVC"
0.00313533939186477,0.64987567765043,0.405,0.249,1,"5","ZNF557","AVC"
0.00315808702145485,0.725729201483817,0.405,0.241,1,"5","CCDC134","AVC"
0.00316457121554569,0.450889419869893,0.676,0.49,1,"5","SRSF7","AVC"
0.00317706323660242,0.645710267226208,0.486,0.324,1,"5","SRXN1","AVC"
0.00319212116676653,0.586619084881615,0.635,0.448,1,"5","WDR73","AVC"
0.00320110175285864,0.572002133821137,0.689,0.538,1,"5","UBA6","AVC"
0.0032145065471693,0.558809090984272,0.5,0.32,1,"5","INPP5E","AVC"
0.00321678105762885,0.691889876173533,0.514,0.346,1,"5","BCL2L11","AVC"
0.00323162719668727,0.457478016003573,0.676,0.492,1,"5","CHD1","AVC"
0.00323220538996011,0.764364760233095,0.446,0.302,1,"5","TMEM39B","AVC"
0.00323237365805908,0.78775075477237,0.351,0.208,1,"5","PKP4","AVC"
0.00324010835182528,0.344948821281577,0.865,0.823,1,"5","KMT2E","AVC"
0.00325171923794392,0.584353133378359,0.419,0.243,1,"5","ABCA3","AVC"
0.00325544306132722,0.500591679781526,0.743,0.572,1,"5","ATP6V0A1","AVC"
0.00326152021793142,0.922622645705336,0.257,0.133,1,"5","TIGD7","AVC"
0.00330503543648795,0.690405823524349,0.459,0.294,1,"5","TMEM175","AVC"
0.00332472293581592,0.49037523975412,0.703,0.569,1,"5","TMEM68","AVC"
0.00332926103394636,0.468818829314448,0.662,0.469,1,"5","RPRD1B","AVC"
0.00333575974794346,0.614849272920458,0.568,0.446,1,"5","ZFP90","AVC"
0.00334002021255804,0.645515947943052,0.568,0.378,1,"5","VPS11","AVC"
0.00336379929586133,0.545096620461955,0.676,0.539,1,"5","ZBTB25","AVC"
0.00336501813758819,0.734389958469125,0.5,0.339,1,"5","SLC33A1","AVC"
0.00337192215600887,0.284414485782344,0.986,0.898,1,"5","ANKRD17","AVC"
0.00338236607143697,0.547304106387498,0.568,0.394,1,"5","ESF1","AVC"
0.0033859200596624,0.394289324489333,0.919,0.824,1,"5","ARL6IP5","AVC"
0.00339781026848412,0.383380822748961,0.878,0.744,1,"5","PTGES3L","AVC"
0.00340679281898983,0.343550851527984,0.878,0.774,1,"5","PLXNB2","AVC"
0.00340870291400029,0.464091856310799,0.851,0.707,1,"5","SATB1","AVC"
0.00342117837822188,0.495303091915193,0.608,0.46,1,"5","DDRGK1","AVC"
0.00345109647835638,0.601870256745902,0.608,0.463,1,"5","BRWD1","AVC"
0.00345207128475592,0.731301678096419,0.541,0.379,1,"5","VPS13D","AVC"
0.00346539796946361,0.555216613616973,0.622,0.489,1,"5","HERC1","AVC"
0.00346997535000394,0.297489292875169,0.959,0.873,1,"5","ATAD1","AVC"
0.00348632562923384,0.424920132148143,0.743,0.584,1,"5","ANKLE2","AVC"
0.00348804243795296,0.405852587689959,0.811,0.634,1,"5","EMP3","AVC"
0.00349918996351666,0.378005055521917,0.878,0.742,1,"5","HS2ST1","AVC"
0.00351371846830113,0.511302866672029,0.541,0.362,1,"5","ZW10","AVC"
0.00352594194256808,0.868013975932048,0.27,0.144,1,"5","ZNF26","AVC"
0.00356045511646883,0.324965488220903,0.919,0.843,1,"5","TBL1XR1","AVC"
0.00356235319371833,0.558716561073986,0.595,0.431,1,"5","RIC3","AVC"
0.00359706698805212,1.04026665600649,0.338,0.203,1,"5","ZNF17","AVC"
0.00362814454565389,0.471577269455503,0.378,0.215,1,"5","SPATA6","AVC"
0.00364614768354445,0.39467801007122,0.797,0.6,1,"5","CYHR1","AVC"
0.00365410859582407,0.664879369153907,0.392,0.23,1,"5","SLC30A7","AVC"
0.00365475030547997,0.439753292586361,0.932,0.809,1,"5","DACT1","AVC"
0.00365666071748545,0.673362606646159,0.405,0.254,1,"5","KIAA0556","AVC"
0.0036590608113687,0.60577375710712,0.568,0.422,1,"5","THOC1","AVC"
0.00366859799647496,0.503293024742187,0.743,0.654,1,"5","BAG2","AVC"
0.00367759060150708,0.863839862732537,0.365,0.226,1,"5","ZNF713","AVC"
0.00368825887669522,0.421793634266187,0.716,0.538,1,"5","ERLIN2","AVC"
0.00369337967983444,0.434615121939139,0.757,0.575,1,"5","TMED2","AVC"
0.00374676452615492,0.514140516507599,0.595,0.407,1,"5","SGMS1","AVC"
0.00375227032964876,0.456348493247599,0.838,0.734,1,"5","SLC20A2","AVC"
0.00384582259007421,0.406404119088278,0.797,0.638,1,"5","NELFA","AVC"
0.00384714173577095,0.327094397657377,0.946,0.812,1,"5","CPD","AVC"
0.0038557056177987,0.417407510290424,0.892,0.738,1,"5","ETNK1","AVC"
0.003855712790584,0.678538786521637,0.419,0.255,1,"5","USP51","AVC"
0.00386198647808821,0.642679843684362,0.608,0.461,1,"5","OCRL","AVC"
0.00390733421796255,0.747952037647483,0.365,0.218,1,"5","ZNF780B","AVC"
0.00390990114710201,0.412232753411431,0.568,0.377,1,"5","ZNRF3","AVC"
0.00395357332846261,0.419472750155854,0.73,0.606,1,"5","DIP2A","AVC"
0.00395543109688176,0.504622985356856,0.662,0.509,1,"5","USP6NL","AVC"
0.00396881075038594,0.448846925543404,0.311,0.164,1,"5","PLXNB1","AVC"
0.00399071564754913,0.387532714862922,0.77,0.624,1,"5","ZFC3H1","AVC"
0.003991617137273,0.553235798318994,0.459,0.3,1,"5","TP53INP2","AVC"
0.00399243697763367,0.476640985438958,0.77,0.631,1,"5","DIDO1","AVC"
0.00400515506955315,0.783302591984237,0.324,0.185,1,"5","BEND7","AVC"
0.00402075361476319,0.401410691203984,0.811,0.667,1,"5","SNX19","AVC"
0.00402623019884112,0.40979790032156,0.838,0.684,1,"5","HSDL1","AVC"
0.00403850162917497,0.539853227154198,0.554,0.381,1,"5","DENND4B","AVC"
0.00404978921232108,0.502207180328455,0.527,0.342,1,"5","NDUFAF7","AVC"
0.00405667974339833,0.600187595944643,0.405,0.249,1,"5","C10orf88","AVC"
0.00406670298345251,0.751264631661323,0.446,0.3,1,"5","PMS2","AVC"
0.00409454552784944,0.510052440063463,0.459,0.284,1,"5","CPEB3","AVC"
0.00410517956824943,0.444583342623902,0.73,0.519,1,"5","BABAM2","AVC"
0.00411317141177028,0.409924987655268,0.797,0.64,1,"5","MAPKBP1","AVC"
0.00413516705250765,0.436042856115546,0.486,0.308,1,"5","ARVCF","AVC"
0.00415510468227963,0.487863118451304,0.77,0.678,1,"5","SRCAP","AVC"
0.0041621925427177,0.965332327258637,0.284,0.156,1,"5","ZDHHC15","AVC"
0.00418086047866069,0.556848544983055,0.351,0.195,1,"5","SUMF1","AVC"
0.00419691243856703,0.356982226537672,0.77,0.585,1,"5","CERS6","AVC"
0.00423331538173149,0.666022299740709,0.568,0.411,1,"5","CCDC66","AVC"
0.00424348187507807,0.365480357295146,0.919,0.769,1,"5","GPATCH2L","AVC"
0.00425157481325376,0.683861281452644,0.338,0.197,1,"5","ZNF493","AVC"
0.00425403579697162,0.411068804182091,0.77,0.599,1,"5","DPY19L3","AVC"
0.00427303123477105,0.319000164169758,0.932,0.836,1,"5","KDM3A","AVC"
0.00427451240802422,0.661775763332799,0.351,0.202,1,"5","ZNF449","AVC"
0.00428644696260196,0.581485849332475,0.419,0.266,1,"5","CD55","AVC"
0.00431336616586942,0.753925923381938,0.446,0.295,1,"5","EFCAB13","AVC"
0.00434571705345521,0.453162155274326,0.77,0.633,1,"5","MBTPS1","AVC"
0.00435570069252167,0.614600231095227,0.351,0.2,1,"5","ADARB1","AVC"
0.00436015530377781,0.404564238227421,0.649,0.422,1,"5","CHORDC1","AVC"
0.00437617762342187,0.65103078724412,0.446,0.286,1,"5","ZNF141","AVC"
0.00441632661499581,0.518955401437892,0.527,0.368,1,"5","FANCL","AVC"
0.00442095582722579,0.376264011876647,0.77,0.607,1,"5","RBM26","AVC"
0.00442115931040091,0.615253637236201,0.297,0.159,1,"5","OSBPL3","AVC"
0.00442252108345541,0.746048209964801,0.514,0.366,1,"5","KLHL42","AVC"
